SubjectArea,Subject,Band,Unit,AreaofStudy,OutcomeCode,Outcome,OutcomeStudentType,OutcomeDescription,Type,Statement,ParentStatement,Level,Sequence
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,All assessments at Units 1 and 2 are school-based. Procedures for assessment of levels of achievement in Units 1 and 2 are a matter for school decision.,,1,22
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,English students,,1,23
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,For this unit students are required to demonstrate two outcomes. As a set these outcomes encompass the areas of study in the unit.,,1,24
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Suitable tasks for assessment in this unit include a combination of:,,1,25
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,An analytical response to a set text,,1,26
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"A set of annotated persuasive texts (including visual texts) that identify arguments, vocabulary, text structures and language features",,1,27
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,An analysis of the use of argument and persuasive language and techniques in text(s),,1,28
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,An oral presentation of a point of view text.,,1,29
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Where teachers allow students to choose between tasks they must ensure that the tasks they set are of comparable scope and demand.,,1,30
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,EAL students,,1,31
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,For this unit students are required to demonstrate two outcomes. As a set these outcomes encompass the areas of study in the unit.,,1,32
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,Suitable tasks for assessment in this unit include a combination of:,,1,33
English,English,Year 11,Unit 2,Area of Study 2 - Exploring argument,VCEE11AS22OKSEAL,Outcome 2,EAL Students,"On completion of this unit the student should be able to make personal connections with, and identify selected vocabulary, text structures, language features and ideas in, a text.
To achieve this outcome the student will draw on key knowledge and key skills outlined in Area of Study 1.",Key Skills,"A detailed mind map of vocabulary, text structures, language features and ideas from the set text",,1,34
